CPE,f01_pct_hora_00,f02_pct_hora_01,f03_pct_hora_02,f04_pct_hora_03,f05_pct_hora_04,f06_pct_hora_05,f07_pct_hora_06,f08_pct_hora_07,f09_pct_hora_08,f10_pct_hora_09,f11_pct_hora_10,f12_pct_hora_11,f13_pct_hora_12,f14_pct_hora_13,f15_pct_hora_14,f16_pct_hora_15,f17_pct_hora_16,f18_pct_hora_17,f19_pct_hora_18,f20_pct_hora_19,f21_pct_hora_20,f22_pct_hora_21,f23_pct_hora_22,f24_pct_hora_23,cluster
I20MF945857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188208616780043,2.1258503401360542,2.9195011337868477,7.284580498866211,10.799319727891154,20.011337868480723,14.880952380952378,14.143990929705213,15.9297052154195,4.280045351473922,3.0895691609977316,3.0612244897959178,0.2551020408163265,0.0,0.0,0.0,0.0,1
I21JC029093K,5.9071729957805905,1.0126582278481013,0.33755274261603374,0.33755274261603374,0.25316455696202533,0.08438818565400844,0.33755274261603374,0.5063291139240507,0.5063291139240507,3.1223628691983127,0.25316455696202533,2.0253164556962027,1.1814345991561181,1.0970464135021099,2.70042194092827,1.6033755274261603,0.33755274261603374,0.25316455696202533,2.278481012658228,4.556962025316456,6.329113924050632,20.928270042194093,5.9915611814346,38.05907172995781,0
I21JC029107Z,0.726812476627897,0.7272919043829286,0.7272919043829288,0.7272919043829288,0.7272919043829288,1.4919791736583219,7.355860045449752,1.7503907336203512,5.7929255640467545,6.647265823513056,6.8860208455187895,7.480990689512998,12.447862231640315,10.914172843294248,5.449655291444134,1.5586196316077132,4.938105876825422,1.1093958251431093,0.726812476627897,4.303343529163591,12.724012618538513,3.3387348860400228,0.7234564823426759,0.724415337852739,0
I21JC029118C,3.6099493726612373,3.213735417125248,3.2357473035439144,4.116222760290557,3.3678186220559105,3.433854281311909,3.4778780541492407,3.7200088047545674,3.830068236847898,3.808056350429232,3.8520801232665645,3.87409200968523,3.9841514417785606,13.60334580673564,4.028175214615893,3.8961038961038965,4.072198987453225,3.830068236847898,3.8961038961038965,3.8961038961038965,3.9181157825225625,3.808056350429232,3.9181157825225625,3.6099493726612377,0
I21JC029120W,1.077996195307546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690974424011837,2.3673641936165715,5.2631578947368425,7.366307334601564,5.60135277953921,5.020080321285141,7.14436694145001,8.433734939759036,8.0426971042063,4.618473895582329,9.141830479813994,4.502219403931516,10.579158740224056,8.021559923906151,6.4468399915451275,4.681885436482773,0
I21JC029122Y,0.0,0.0,0.0,0.0,0.0,0.0,0.002413185646371776,0.8639204614010958,2.5652163420931977,7.480875503752506,12.087646902676227,14.073698689640196,15.128260817104664,18.970052366128527,7.994884046429694,8.948092376746546,7.077873500808418,3.277106107772872,1.5203069572142187,0.002413185646371776,0.004826371292743552,0.0,0.0,0.002413185646371776,1
I21JC029129F,3.036224004349599,1.4866793529971456,0.7136060894386299,0.287141497893163,0.2344705722441212,0.3041321190702732,0.6915182819083866,4.04886502650537,6.32221014000272,7.188731820035341,7.261791491096916,6.1268179964659515,5.5984096778578225,5.9229305423406275,5.510058447736849,4.62994427076254,4.279937474514068,3.9792034796792177,4.893298899007748,4.2221693625118935,5.719043088215306,5.844773684925921,6.801345657197228,4.896697023243171,0
I21JC029134C,0.22116380924186088,0.20374933607321044,0.20549078339007548,0.20374933607321044,0.20723223070694052,0.20462005973164296,0.2002664414394803,0.3648332128832272,2.1289193448675197,5.006661035987008,8.924046775274931,15.013017318693567,8.608844810922358,10.91887467674384,13.55542591447752,13.234999608174352,6.355411982898987,4.182956455109841,4.706261373827788,0.7479516225935374,1.393157853492037,1.9843792175677204,1.1867963464435292,0.24119045338580897,1
I21JC029136E,0.14507675028079373,0.08891800823661551,0.05381879445900412,0.03977910894795957,0.014039685511044555,0.007019842755522278,0.007019842755522278,0.0,0.002339947585174092,0.0,0.0,2.4709846499438415,0.16847622613253463,0.014039685511044555,4.937289404717334,0.0959378509921378,2.194870834893299,3.1074503931111948,0.11933732684387872,27.84771621115687,12.923530512916512,43.43644702358667,2.1433919880194683,0.1825159116435792,0
I21JC029148I,4.467768124675673,0.4971626575603877,0.21928723279599593,0.19083011098277508,0.2042216977184084,0.21259143942817926,0.21928723279599593,0.3983997053850918,0.6126650931552253,0.7348633221178795,1.4529871608162173,3.2106329198680936,6.796230268333919,5.992735064195919,6.304089455799394,2.1560454644369678,4.292003548770485,5.974321632434424,3.7580140276871057,11.797987914092973,10.878990274360135,8.152128425316796,10.647985403170459,10.828771824101509,0
I21JC029165J,9.383072481385806,6.7147849870840295,3.223674213645343,2.5132958516942714,2.526971584865522,5.87372739705212,7.57939522868865,2.5360887403130223,2.5307703996353137,2.059717368181128,2.7571797599149064,3.185686065947424,3.222914450691384,2.592311198905941,3.294332168363471,2.4988603555690623,2.438079319252393,1.8598997112900775,2.7131135085853213,2.414526667679684,2.403130223370308,5.162589272147089,6.524844248594437,13.99103479714329,0
I21JC029166K,0.2896473468900235,0.26277285078682544,0.22694018931589469,0.20006569321269663,0.20006569321269663,0.21798202394816202,0.24784257517393762,0.3374242288512645,0.3672847800770401,40.49090746215174,49.23407686105884,0.3822150556899279,0.3732568903221952,0.37922900056735037,3.3503538475320243,0.35832661470930743,0.3463823942189972,0.3523545044641523,0.45985248887694447,0.40013138642539325,0.40610349667054846,0.3911732210576606,0.3822150556899279,0.34339633909641964,1
