CPE,hora,consumo_real,veredicto,data
C21FE010286W,7,0.0,normal,2026-05-09
C21FE010286W,8,0.0,normal,2026-05-09
C21FE010286W,9,0.0,normal,2026-05-09
C21FE010286W,10,0.0,normal,2026-05-09
C21FE010286W,11,0.0,normal,2026-05-09
C21FE010286W,12,0.0,normal,2026-05-09
C21FE010286W,13,0.0,normal,2026-05-09
C21FE010286W,14,0.0,normal,2026-05-09
C21FE010286W,15,0.0,normal,2026-05-09
C21FE010286W,16,0.0,normal,2026-05-09
C21FE010286W,17,0.0,normal,2026-05-09
C21FE010286W,18,0.0,normal,2026-05-09
C21FE010286W,19,0.0,normal,2026-05-09
C21FE010286W,20,0.0,normal,2026-05-09
C21FE010286W,21,0.0,normal,2026-05-09
C21FE010286W,22,0.0,normal,2026-05-09
C21FE010286W,23,0.0,normal,2026-05-09
C21FE010289Z,0,0.243,normal,2026-05-09
C21FE010289Z,1,0.246,normal,2026-05-09
C21FE010289Z,2,0.257,normal,2026-05-09
C21FE010289Z,3,0.261,normal,2026-05-09
C21FE010289Z,4,0.262,normal,2026-05-09
C21FE010289Z,5,0.262,normal,2026-05-09
C21FE010289Z,6,0.262,normal,2026-05-09
C21FE010289Z,7,0.261,normal,2026-05-09
C21FE010289Z,8,0.455,normal,2026-05-09
C21FE010289Z,9,0.589,normal,2026-05-09
C21FE010289Z,10,0.665,normal,2026-05-09
C21FE010289Z,11,0.906,normal,2026-05-09
C21FE010289Z,12,0.403,normal,2026-05-09
C21FE010289Z,13,0.356,normal,2026-05-09
C21FE010289Z,14,0.448,normal,2026-05-09
C21FE010289Z,15,1.033,normal,2026-05-09
C21FE010289Z,16,0.923,normal,2026-05-09
C21FE010289Z,17,0.976,normal,2026-05-09
C21FE010289Z,18,0.791,normal,2026-05-09
C21FE010289Z,19,0.434,normal,2026-05-09
C21FE010289Z,20,0.236,normal,2026-05-09
C21FE010289Z,21,0.23,normal,2026-05-09
C21FE010289Z,22,0.232,normal,2026-05-09
C21FE010289Z,23,0.235,normal,2026-05-09
C22FC001476U,0,0.0,normal,2026-05-09
C22FC001476U,1,0.0,normal,2026-05-09
C22FC001476U,2,0.0,normal,2026-05-09
C22FC001476U,3,0.0,normal,2026-05-09
C22FC001476U,4,0.0,normal,2026-05-09
C22FC001476U,5,0.0,normal,2026-05-09
C22FC001476U,6,0.0,normal,2026-05-09
C22FC001476U,7,0.0,normal,2026-05-09
C22FC001476U,8,0.0,normal,2026-05-09
C22FC001476U,9,0.0,normal,2026-05-09
C22FC001476U,10,0.0,normal,2026-05-09
C22FC001476U,11,0.0,normal,2026-05-09
C22FC001476U,12,0.0,normal,2026-05-09
C22FC001476U,13,0.0,normal,2026-05-09
C22FC001476U,14,0.0,normal,2026-05-09
C22FC001476U,15,0.0,normal,2026-05-09
C22FC001476U,16,0.0,normal,2026-05-09
C22FC001476U,17,0.0,normal,2026-05-09
C22FC001476U,18,0.0,normal,2026-05-09
C22FC001476U,19,0.0,normal,2026-05-09
C22FC001476U,20,0.0,normal,2026-05-09
C22FC001476U,21,0.0,normal,2026-05-09
C22FC001476U,22,0.0,normal,2026-05-09
C22FC001476U,23,0.0,normal,2026-05-09
C22FC002058K,0,0.0,normal,2026-05-09
C22FC002058K,1,0.0,normal,2026-05-09
C22FC002058K,2,0.0,normal,2026-05-09
C22FC002058K,3,0.0,normal,2026-05-09
C22FC002058K,4,0.0,normal,2026-05-09
C22FC002058K,5,0.0,normal,2026-05-09
C22FC002058K,6,0.0,normal,2026-05-09
C22FC002058K,7,0.0,normal,2026-05-09
C22FC002058K,8,0.0,normal,2026-05-09
C22FC002058K,9,0.0,normal,2026-05-09
C22FC002058K,10,0.0,normal,2026-05-09
C22FC002058K,11,0.0,normal,2026-05-09
C22FC002058K,12,0.0,normal,2026-05-09
C22FC002058K,13,0.0,normal,2026-05-09
C22FC002058K,14,0.0,normal,2026-05-09
C22FC002058K,15,0.0,normal,2026-05-09
C22FC002058K,16,0.0,normal,2026-05-09
C22FC002058K,17,0.0,normal,2026-05-09
C22FC002058K,18,0.0,normal,2026-05-09
C22FC002058K,19,0.0,normal,2026-05-09
C22FC002058K,20,0.0,normal,2026-05-09
C22FC002058K,21,0.0,normal,2026-05-09
C22FC002058K,22,0.0,normal,2026-05-09
C22FC002058K,23,0.0,normal,2026-05-09
C22FC002164L,0,0.03,normal,2026-05-09
C22FC002164L,1,0.025,normal,2026-05-09
C22FC002164L,2,0.014,normal,2026-05-09
C22FC002164L,3,0.015,normal,2026-05-09
C22FC002164L,4,0.031,normal,2026-05-09
C22FC002164L,5,0.013,normal,2026-05-09
C22FC002164L,6,0.015,normal,2026-05-09
C22FC002164L,7,0.053,normal,2026-05-09
C22FC002164L,12,0.559,normal,2026-05-09
C22FC002164L,13,0.175,normal,2026-05-09
C22FC002164L,14,0.061,normal,2026-05-09
C22FC002164L,15,0.052,normal,2026-05-09
C22FC002164L,16,0.077,normal,2026-05-09
C22FC002164L,17,0.146,normal,2026-05-09
C22FC002164L,18,0.207,normal,2026-05-09
C22FC002164L,19,0.073,normal,2026-05-09
C22FC002164L,20,0.175,normal,2026-05-09
C22FC002164L,21,0.025,normal,2026-05-09
C22FC002164L,22,0.033,normal,2026-05-09
C22FC002164L,23,0.059,normal,2026-05-09
C22FC002165M,0,0.004,normal,2026-05-09
C22FC002165M,1,0.005,normal,2026-05-09
C22FC002165M,2,0.002,normal,2026-05-09
C22FC002165M,3,0.003,normal,2026-05-09
C22FC002165M,4,0.003,normal,2026-05-09
C22FC002165M,5,0.007,normal,2026-05-09
C22FC002165M,6,0.015,normal,2026-05-09
C22FC002165M,7,0.08,normal,2026-05-09
C22FC002165M,8,0.071,normal,2026-05-09
C22FC002165M,9,0.163,normal,2026-05-09
C22FC002165M,10,0.09,normal,2026-05-09
C22FC002165M,11,0.052,normal,2026-05-09
C22FC002165M,12,0.106,normal,2026-05-09
C22FC002165M,13,0.068,normal,2026-05-09
C22FC002165M,14,0.11,normal,2026-05-09
C22FC002165M,15,0.075,normal,2026-05-09
C22FC002165M,16,0.123,normal,2026-05-09
C22FC002165M,17,0.106,normal,2026-05-09
C22FC002165M,18,0.126,normal,2026-05-09
C22FC002165M,19,0.016,normal,2026-05-09
C22FC002165M,20,0.248,normal,2026-05-09
C22FC002165M,21,0.176,normal,2026-05-09
C22FC002165M,22,0.06,normal,2026-05-09
C22FC002165M,23,0.046,normal,2026-05-09
C22FC002170J,0,0.095,normal,2026-05-09
C22FC002170J,1,0.134,normal,2026-05-09
C22FC002170J,2,0.09,normal,2026-05-09
C22FC002170J,3,0.037,normal,2026-05-09
C22FC002170J,4,0.014,normal,2026-05-09
C22FC002170J,5,0.006,normal,2026-05-09
C22FC002170J,6,0.006,normal,2026-05-09
C22FC002170J,7,0.017,normal,2026-05-09
C22FC002170J,8,0.197,normal,2026-05-09
C22FC002170J,9,0.257,normal,2026-05-09
C22FC002170J,10,0.199,normal,2026-05-09
C22FC002170J,11,0.332,normal,2026-05-09
C22FC002170J,12,0.148,normal,2026-05-09
C22FC002170J,13,0.214,normal,2026-05-09
C22FC002170J,14,0.265,normal,2026-05-09
C22FC002170J,15,0.232,normal,2026-05-09
C22FC002170J,16,0.208,normal,2026-05-09
C22FC002170J,17,0.151,normal,2026-05-09
C22FC002170J,18,0.367,normal,2026-05-09
C22FC002170J,19,0.146,normal,2026-05-09
C22FC002170J,20,0.372,normal,2026-05-09
C22FC002170J,21,0.222,normal,2026-05-09
C22FC002170J,22,0.26,normal,2026-05-09
C22FC002170J,23,0.134,normal,2026-05-09
C22FC002175O,0,0.116,desvio,2026-05-09
C22FC002175O,1,0.041,normal,2026-05-09
C22FC002175O,2,0.0,normal,2026-05-09
C22FC002175O,3,0.0,normal,2026-05-09
C22FC002175O,4,0.0,normal,2026-05-09
C22FC002175O,5,0.0,normal,2026-05-09
C22FC002175O,6,0.011,normal,2026-05-09
C22FC002175O,7,0.036,normal,2026-05-09
C22FC002175O,8,0.04,normal,2026-05-09
C22FC002175O,9,0.029,normal,2026-05-09
C22FC002175O,10,0.037,normal,2026-05-09
C22FC002175O,11,0.005,normal,2026-05-09
C22FC002175O,12,0.041,normal,2026-05-09
C22FC002175O,13,0.014,normal,2026-05-09
C22FC002175O,14,0.12,normal,2026-05-09
C22FC002175O,15,0.087,normal,2026-05-09
C22FC002175O,16,0.022,normal,2026-05-09
C22FC002175O,17,0.108,normal,2026-05-09
C22FC002175O,18,0.028,normal,2026-05-09
C22FC002175O,19,0.257,normal,2026-05-09
C22FC002175O,20,0.159,normal,2026-05-09
C22FC002175O,21,0.072,normal,2026-05-09
C22FC002175O,22,0.0,normal,2026-05-09
C22FC002175O,23,0.004,normal,2026-05-09
C22FC002177Q,0,0.0,normal,2026-05-09
C22FC002177Q,1,0.0,normal,2026-05-09
C22FC002177Q,2,0.0,normal,2026-05-09
C22FC002177Q,3,0.0,normal,2026-05-09
C22FC002177Q,4,0.001,normal,2026-05-09
C22FC002177Q,5,0.0,normal,2026-05-09
C22FC002177Q,6,0.0,normal,2026-05-09
C22FC002177Q,7,0.0,normal,2026-05-09
C22FC002177Q,8,0.0,normal,2026-05-09
C22FC002177Q,9,0.0,normal,2026-05-09
C22FC002177Q,10,0.0,normal,2026-05-09
C22FC002177Q,11,0.001,normal,2026-05-09
C22FC002177Q,12,0.0,normal,2026-05-09
C22FC002177Q,13,0.0,normal,2026-05-09
C22FC002177Q,14,0.0,normal,2026-05-09
C22FC002177Q,15,0.0,normal,2026-05-09
C22FC002177Q,16,0.001,normal,2026-05-09
C22FC002177Q,17,0.001,normal,2026-05-09
C22FC002177Q,18,0.0,normal,2026-05-09
C22FC002177Q,19,0.0,normal,2026-05-09
C22FC002177Q,20,0.0,normal,2026-05-09
C22FC002177Q,21,0.0,normal,2026-05-09
C22FC002177Q,22,0.0,normal,2026-05-09
C22FC002177Q,23,0.0,normal,2026-05-09
C22FE011956,0,0.0,normal,2026-05-09
C22FE011956,1,0.0,normal,2026-05-09
C22FE011956,2,0.0,normal,2026-05-09
C22FE011956,3,0.0,normal,2026-05-09
C22FE011956,4,0.0,normal,2026-05-09
C22FE011956,5,0.0,normal,2026-05-09
C22FE011956,6,0.0,normal,2026-05-09
C22FE011956,7,0.0,normal,2026-05-09
C22FE011956,12,0.0,normal,2026-05-09
C22FE011956,13,0.0,normal,2026-05-09
C22FE011956,14,0.0,normal,2026-05-09
C22FE011956,15,0.0,normal,2026-05-09
C22FE011956,16,0.0,normal,2026-05-09
C22FE011956,17,0.0,normal,2026-05-09
C22FE011956,18,0.0,normal,2026-05-09
C22FE011956,19,0.0,normal,2026-05-09
C22FE011961V,0,0.0,normal,2026-05-09
C22FE011961V,1,0.0,normal,2026-05-09
C22FE011961V,2,0.0,normal,2026-05-09
C22FE011961V,3,0.0,normal,2026-05-09
C22FE011961V,4,0.0,normal,2026-05-09
C22FE011961V,5,0.0,normal,2026-05-09
C22FE011961V,6,0.0,normal,2026-05-09
C22FE011961V,7,0.0,normal,2026-05-09
C22FE011961V,8,0.0,normal,2026-05-09
C22FE011961V,9,0.0,normal,2026-05-09
C22FE011961V,10,0.0,normal,2026-05-09
C22FE011961V,11,0.0,normal,2026-05-09
C22FE011961V,12,0.0,normal,2026-05-09
C22FE011961V,13,0.0,normal,2026-05-09
C22FE011961V,14,0.0,normal,2026-05-09
C22FE011961V,15,0.0,normal,2026-05-09
C22FE011961V,16,0.0,normal,2026-05-09
C22FE011961V,17,0.0,normal,2026-05-09
C22FE011961V,18,0.0,normal,2026-05-09
C22FE011961V,19,0.0,normal,2026-05-09
C22FE011961V,20,0.0,normal,2026-05-09
C22FE011961V,21,0.0,normal,2026-05-09
C22FE011961V,22,0.0,normal,2026-05-09
C22FE011961V,23,0.0,normal,2026-05-09
C22FE011963X,0,0.0,normal,2026-05-09
C22FE011963X,1,0.0,normal,2026-05-09
C22FE011963X,2,0.0,normal,2026-05-09
C22FE011963X,3,0.0,normal,2026-05-09
C22FE011963X,4,0.0,normal,2026-05-09
C22FE011963X,5,0.0,normal,2026-05-09
C22FE011963X,6,0.0,normal,2026-05-09
C22FE011963X,7,0.0,normal,2026-05-09
C22FE011963X,8,0.0,normal,2026-05-09
C22FE011963X,9,0.0,normal,2026-05-09
C22FE011963X,10,0.0,normal,2026-05-09
C22FE011963X,11,0.0,normal,2026-05-09
C22FE011963X,12,0.0,normal,2026-05-09
C22FE011963X,13,0.0,normal,2026-05-09
C22FE011963X,14,0.0,normal,2026-05-09
C22FE011963X,15,0.0,normal,2026-05-09
C22FE011963X,16,0.0,normal,2026-05-09
C22FE011963X,17,0.0,normal,2026-05-09
C22FE011963X,18,0.0,normal,2026-05-09
C22FE011963X,19,0.0,normal,2026-05-09
C22FE011963X,20,0.0,normal,2026-05-09
C22FE011963X,21,0.0,normal,2026-05-09
C22FE011963X,22,0.0,normal,2026-05-09
C22FE011963X,23,0.0,normal,2026-05-09
C23FC001331N,4,0.394,normal,2026-05-09
C23FC001331N,5,0.0,normal,2026-05-09
C23FC001331N,6,0.06,desvio,2026-05-09
C23FC001331N,7,0.015,normal,2026-05-09
C23FC001331N,12,0.686,normal,2026-05-09
C23FC001331N,13,0.132,normal,2026-05-09
C23FC001331N,14,0.18,normal,2026-05-09
C23FC001331N,15,0.038,normal,2026-05-09
C23FC001331N,16,0.048,normal,2026-05-09
C23FC001331N,17,0.202,normal,2026-05-09
C23FC001331N,18,0.095,normal,2026-05-09
C23FC001331N,19,0.07,normal,2026-05-09
C23FC001333P,0,0.015,normal,2026-05-09
C23FC001333P,1,0.0,normal,2026-05-09
C23FC001333P,2,0.001,normal,2026-05-09
C23FC001333P,3,0.0,normal,2026-05-09
C23FC001333P,4,0.008,normal,2026-05-09
C23FC001333P,5,0.013,normal,2026-05-09
C23FC001333P,6,0.006,normal,2026-05-09
C23FC001333P,7,0.048,normal,2026-05-09
C23FC001333P,8,0.063,normal,2026-05-09
C23FC001333P,9,0.136,normal,2026-05-09
C23FC001333P,10,0.014,normal,2026-05-09
C23FC001333P,11,0.072,normal,2026-05-09
C23FC001333P,12,0.053,normal,2026-05-09
C23FC001333P,13,0.057,normal,2026-05-09
C23FC001333P,14,0.06,normal,2026-05-09
C23FC001333P,15,0.095,normal,2026-05-09
C23FC001333P,16,0.06,normal,2026-05-09
C23FC001333P,17,0.077,normal,2026-05-09
C23FC001333P,18,0.015,normal,2026-05-09
C23FC001333P,19,0.031,normal,2026-05-09
C23FC001333P,20,0.059,normal,2026-05-09
C23FC001333P,21,0.047,normal,2026-05-09
C23FE003151H,0,0.0,normal,2026-05-09
C23FE003151H,1,0.0,normal,2026-05-09
C23FE003151H,2,0.0,normal,2026-05-09
C23FE003151H,3,0.0,normal,2026-05-09
C23FE003151H,4,0.0,normal,2026-05-09
C23FE003151H,5,0.0,normal,2026-05-09
C23FE003151H,6,0.0,normal,2026-05-09
C23FE003151H,7,0.0,normal,2026-05-09
C23FE003151H,8,0.0,normal,2026-05-09
C23FE003151H,9,0.0,normal,2026-05-09
C23FE003151H,10,0.0,normal,2026-05-09
C23FE003151H,11,0.0,normal,2026-05-09
C23FE003151H,12,0.0,normal,2026-05-09
C23FE003151H,13,0.0,normal,2026-05-09
C23FE003151H,14,0.0,normal,2026-05-09
C23FE003151H,15,0.0,normal,2026-05-09
C23FE003151H,16,0.0,normal,2026-05-09
C23FE003151H,17,0.0,normal,2026-05-09
C23FE003151H,18,0.0,normal,2026-05-09
C23FE003151H,19,0.0,normal,2026-05-09
C23FE003151H,20,0.0,normal,2026-05-09
C23FE003151H,21,0.0,normal,2026-05-09
C23FE003151H,22,0.0,normal,2026-05-09
C23FE003151H,23,0.0,normal,2026-05-09
C23FE003152I,0,0.0,normal,2026-05-09
C23FE003152I,1,0.0,normal,2026-05-09
C23FE003152I,2,0.0,normal,2026-05-09
C23FE003152I,3,0.0,normal,2026-05-09
C23FE003152I,4,0.0,normal,2026-05-09
C23FE003152I,5,0.0,normal,2026-05-09
C23FE003152I,6,0.0,normal,2026-05-09
C23FE003152I,7,0.0,normal,2026-05-09
C23FE003152I,8,0.0,normal,2026-05-09
C23FE003152I,9,0.0,normal,2026-05-09
C23FE003152I,10,0.0,normal,2026-05-09
C23FE003152I,11,0.0,normal,2026-05-09
C23FE003152I,12,0.0,normal,2026-05-09
C23FE003152I,13,0.0,normal,2026-05-09
C23FE003152I,14,0.0,normal,2026-05-09
C23FE003152I,15,0.0,normal,2026-05-09
C23FE003152I,16,0.0,normal,2026-05-09
C23FE003152I,17,0.0,normal,2026-05-09
C23FE003152I,18,0.0,normal,2026-05-09
C23FE003152I,19,0.0,normal,2026-05-09
C23FE003152I,20,0.0,normal,2026-05-09
C23FE003152I,21,0.0,normal,2026-05-09
C23FE003152I,22,0.0,normal,2026-05-09
C23FE003152I,23,0.0,normal,2026-05-09
C23FE003153J,0,0.001,normal,2026-05-09
C23FE003153J,1,0.001,normal,2026-05-09
C23FE003153J,2,0.001,normal,2026-05-09
C23FE003153J,3,0.001,normal,2026-05-09
C23FE003153J,4,0.0,normal,2026-05-09
C23FE003153J,5,0.0,normal,2026-05-09
C23FE003153J,6,0.0,normal,2026-05-09
C23FE003153J,7,0.029,normal,2026-05-09
C23FE003153J,8,0.031,normal,2026-05-09
C23FE003153J,9,0.074,normal,2026-05-09
C23FE003153J,10,0.079,normal,2026-05-09
C23FE003153J,11,0.041,normal,2026-05-09
C23FE003153J,12,0.06,normal,2026-05-09
C23FE003153J,13,0.0,normal,2026-05-09
C23FE003153J,14,0.0,normal,2026-05-09
C23FE003153J,15,0.002,normal,2026-05-09
C23FE003153J,16,0.001,normal,2026-05-09
C23FE003153J,17,0.001,normal,2026-05-09
C23FE003153J,22,0.0,normal,2026-05-09
C23FE003153J,23,0.0,normal,2026-05-09
C23FE003163L,1,0.0,normal,2026-05-09
C23FE003163L,2,0.0,normal,2026-05-09
C23FE003163L,3,0.0,normal,2026-05-09
C23FE003163L,4,0.0,normal,2026-05-09
C23FE003163L,5,0.0,normal,2026-05-09
C23FE003163L,6,0.0,normal,2026-05-09
C23FE003163L,7,0.0,normal,2026-05-09
C23FE003163L,8,0.0,normal,2026-05-09
C23FE003163L,9,0.0,normal,2026-05-09
C23FE003163L,10,0.0,normal,2026-05-09
C23FE003163L,11,0.0,normal,2026-05-09
C23FE003163L,12,0.0,normal,2026-05-09
C23FE003163L,13,0.0,normal,2026-05-09
C23FE003163L,14,0.0,normal,2026-05-09
C23FE003163L,15,0.0,normal,2026-05-09
C23FE003163L,16,0.0,normal,2026-05-09
C23FE003163L,17,0.0,normal,2026-05-09
C23FE003163L,18,0.0,normal,2026-05-09
C23FE003163L,19,0.0,normal,2026-05-09
C23FE003163L,20,0.0,normal,2026-05-09
C23FE003163L,21,0.0,normal,2026-05-09
C23FE003163L,22,0.0,normal,2026-05-09
C23FE003163L,23,0.0,normal,2026-05-09
C23FE003164M,0,0.0,normal,2026-05-09
C23FE003164M,1,0.0,normal,2026-05-09
C23FE003164M,2,0.0,normal,2026-05-09
C23FE003164M,3,0.0,normal,2026-05-09
C23FE003164M,4,0.0,normal,2026-05-09
C23FE003164M,5,0.0,normal,2026-05-09
C23FE003164M,6,0.0,normal,2026-05-09
C23FE003164M,7,0.0,normal,2026-05-09
C23FE003164M,8,0.0,normal,2026-05-09
C23FE003164M,9,0.0,normal,2026-05-09
C23FE003164M,10,0.0,normal,2026-05-09
C23FE003164M,11,0.0,normal,2026-05-09
C23FE003164M,12,0.0,normal,2026-05-09
C23FE003164M,13,0.0,normal,2026-05-09
C23FE003164M,14,0.0,normal,2026-05-09
C23FE003164M,15,0.0,normal,2026-05-09
C23FE003164M,16,0.0,normal,2026-05-09
C23FE003164M,17,0.0,normal,2026-05-09
C23FE003164M,18,0.0,normal,2026-05-09
C23FE003164M,19,0.0,normal,2026-05-09
C23FE003164M,20,0.0,normal,2026-05-09
C23FE003164M,21,0.0,normal,2026-05-09
C23FE003164M,22,0.0,normal,2026-05-09
C23FE003164M,23,0.0,normal,2026-05-09
D01TE042969,0,0.0,normal,2026-05-09
D01TE042969,1,0.0,normal,2026-05-09
D01TE042969,2,0.0,normal,2026-05-09
D01TE042969,3,0.0,normal,2026-05-09
D01TE042969,4,0.0,normal,2026-05-09
D01TE042969,5,0.0,normal,2026-05-09
D01TE042969,6,0.0,normal,2026-05-09
D01TE042969,7,0.0,normal,2026-05-09
D01TE042969,8,0.0,normal,2026-05-09
D01TE042969,9,0.0,normal,2026-05-09
D01TE042969,10,0.0,normal,2026-05-09
D01TE042969,11,0.0,normal,2026-05-09
D01TE042969,12,0.0,normal,2026-05-09
D01TE042969,13,0.0,normal,2026-05-09
D01TE042969,14,0.0,normal,2026-05-09
D01TE042969,15,0.0,normal,2026-05-09
D01TE042969,16,0.0,normal,2026-05-09
D01TE042969,17,0.0,normal,2026-05-09
D01TE042969,18,0.0,normal,2026-05-09
D01TE042969,19,0.0,normal,2026-05-09
D01TE042969,20,0.0,normal,2026-05-09
D01TE042969,21,0.0,normal,2026-05-09
D01TE042969,22,0.0,normal,2026-05-09
D01TE042969,23,0.0,normal,2026-05-09
D01TE050163,2,0.85,normal,2026-05-09
D01TE050163,3,0.38,normal,2026-05-09
D01TE050163,4,0.06,normal,2026-05-09
D01TE050163,5,0.0,normal,2026-05-09
D01TE050163,6,0.0,normal,2026-05-09
D01TE050163,7,0.0,normal,2026-05-09
D01TE050163,8,0.0,normal,2026-05-09
D01TE050163,9,0.0,normal,2026-05-09
D01TE050163,14,0.0,normal,2026-05-09
D01TE050163,15,0.0,normal,2026-05-09
D01TE050163,16,0.0,normal,2026-05-09
D01TE050163,17,0.0,normal,2026-05-09
D01TE050163,18,0.0,normal,2026-05-09
D01TE050163,19,0.0,normal,2026-05-09
D01TE050163,20,0.0,normal,2026-05-09
D01TE050163,21,0.0,normal,2026-05-09
D01TE050163,22,0.0,normal,2026-05-09
D01TE050163,23,0.0,normal,2026-05-09
D01WF051014,0,0.01,normal,2026-05-09
D01WF051014,1,0.0,normal,2026-05-09
D01WF051014,2,0.0,normal,2026-05-09
D01WF051014,3,0.01,normal,2026-05-09
D01WF051014,4,0.0,normal,2026-05-09
D01WF051014,5,0.0,normal,2026-05-09
D01WF051014,6,0.03,normal,2026-05-09
D01WF051014,7,0.01,normal,2026-05-09
D01WF051014,8,0.04,normal,2026-05-09
D01WF051014,9,0.07,normal,2026-05-09
D01WF051014,10,0.79,normal,2026-05-09
D01WF051014,11,0.73,normal,2026-05-09
D01WF051014,12,0.03,normal,2026-05-09
D01WF051014,13,0.2,normal,2026-05-09
D01WF051014,15,1.38,normal,2026-05-09
D01WF051014,16,1.22,normal,2026-05-09
D01WF051014,17,0.35,normal,2026-05-09
D01WF051014,18,1.67,desvio,2026-05-09
D01WF051014,23,4.05,desvio,2026-05-09
D01WF056237,0,0.0,normal,2026-05-09
D01WF056237,1,0.0,normal,2026-05-09
D01WF056237,2,0.0,normal,2026-05-09
D01WF056237,3,0.0,normal,2026-05-09
D01WF056237,4,0.0,normal,2026-05-09
D01WF056237,5,0.0,normal,2026-05-09
D01WF056237,6,0.0,normal,2026-05-09
D01WF056237,7,0.0,normal,2026-05-09
D01WF056237,8,0.0,normal,2026-05-09
D01WF056237,9,0.0,normal,2026-05-09
D01WF056237,10,0.0,normal,2026-05-09
D01WF056237,11,0.0,normal,2026-05-09
D01WF056237,12,0.0,normal,2026-05-09
D01WF056237,13,0.0,normal,2026-05-09
D01WF056237,14,0.0,normal,2026-05-09
D01WF056237,15,0.0,normal,2026-05-09
D01WF056237,16,0.0,normal,2026-05-09
D01WF056237,17,0.0,normal,2026-05-09
D01WF056237,18,0.0,normal,2026-05-09
D01WF056237,19,0.0,normal,2026-05-09
D01WF056237,20,0.0,normal,2026-05-09
D01WF056237,21,0.0,normal,2026-05-09
D01WF056237,22,0.0,normal,2026-05-09
D01WF056237,23,0.0,normal,2026-05-09
D03TD027211,4,0.001,normal,2026-05-09
D03TD027211,5,0.0,normal,2026-05-09
D03TD027211,6,0.0,normal,2026-05-09
D03TD027211,7,0.0,normal,2026-05-09
D03TD027211,8,0.0,normal,2026-05-09
D03TD027211,9,0.0,normal,2026-05-09
D03TD027211,10,0.0,normal,2026-05-09
D03TD027211,11,0.0,normal,2026-05-09
D03TD027211,12,0.0,normal,2026-05-09
D03TD027211,13,0.0,normal,2026-05-09
D03TD027211,14,0.0,normal,2026-05-09
D03TD027211,15,0.0,normal,2026-05-09
D03TD027211,16,0.0,normal,2026-05-09
D03TD027211,17,0.0,normal,2026-05-09
D03TD027211,18,0.0,normal,2026-05-09
D03TD027211,19,0.001,normal,2026-05-09
D03TD027211,20,0.0,normal,2026-05-09
D03TD027211,21,0.0,normal,2026-05-09
D03TD027211,22,0.001,normal,2026-05-09
D03TD027211,23,0.0,normal,2026-05-09
D03TD038363,0,0.0,normal,2026-05-09
D03TD038363,1,0.0,normal,2026-05-09
D03TD038363,2,0.0,normal,2026-05-09
D03TD038363,3,0.0,normal,2026-05-09
D03TD038363,4,0.0,normal,2026-05-09
D03TD038363,5,0.0,normal,2026-05-09
D03TD038363,6,0.0,normal,2026-05-09
D03TD038363,7,0.0,normal,2026-05-09
D03TD038363,8,0.0,normal,2026-05-09
D03TD038363,9,0.0,normal,2026-05-09
D03TD038363,10,0.0,normal,2026-05-09
D03TD038363,11,0.0,normal,2026-05-09
D03TD038363,12,0.0,normal,2026-05-09
D03TD038363,13,0.0,normal,2026-05-09
D03TD038363,14,0.0,normal,2026-05-09
D03TD038363,15,0.0,normal,2026-05-09
D03TD038363,16,0.0,normal,2026-05-09
D03TD038363,17,0.0,normal,2026-05-09
D03TD038363,18,0.0,normal,2026-05-09
D03TD038363,19,0.0,normal,2026-05-09
D03TD038363,20,0.0,normal,2026-05-09
D03TD038363,21,0.0,normal,2026-05-09
D03TD038363,22,0.0,normal,2026-05-09
D03TD038363,23,0.0,normal,2026-05-09
D05AE129685,1,3.258,normal,2026-05-09
D05AE129685,2,3.567,normal,2026-05-09
D05AE129685,3,1.035,normal,2026-05-09
D05AE129685,4,4.148,normal,2026-05-09
D05AE129685,13,2.869,desvio,2026-05-09
D05AE129685,14,0.009,normal,2026-05-09
D05AE129685,15,0.008,normal,2026-05-09
D05AE129685,16,0.009,normal,2026-05-09
D05AE129685,21,0.035,normal,2026-05-09
D05AE129685,22,0.005,normal,2026-05-09
D05AE129685,23,0.004,normal,2026-05-09
D05AE129686,0,0.0,normal,2026-05-09
D05AE129686,1,0.0,normal,2026-05-09
D05AE129686,2,0.0,normal,2026-05-09
D05AE129686,3,0.0,normal,2026-05-09
D05AE129686,4,0.0,normal,2026-05-09
D05AE129686,5,0.0,normal,2026-05-09
D05AE129686,6,0.0,normal,2026-05-09
D05AE129686,7,0.0,normal,2026-05-09
D05AE129686,8,0.0,normal,2026-05-09
D05AE129686,9,0.0,normal,2026-05-09
D05AE129686,10,0.0,normal,2026-05-09
D05AE129686,11,0.0,normal,2026-05-09
D05AE129686,12,0.0,normal,2026-05-09
D05AE129686,13,0.0,normal,2026-05-09
D05AE129686,14,0.0,normal,2026-05-09
D05AE129686,15,0.0,normal,2026-05-09
D05AE129686,16,0.0,normal,2026-05-09
D05AE129686,17,0.0,normal,2026-05-09
D05AE129686,18,0.0,normal,2026-05-09
D05AE129686,19,0.0,normal,2026-05-09
D05AE129686,20,0.0,normal,2026-05-09
D05AE129686,21,0.0,normal,2026-05-09
D05AE129686,22,0.0,normal,2026-05-09
D05AE129686,23,0.0,normal,2026-05-09
D05AE130850,0,0.002,normal,2026-05-09
D05AE130850,1,0.002,normal,2026-05-09
D05AE130850,2,0.002,normal,2026-05-09
D05AE130850,3,0.0,normal,2026-05-09
D05AE130850,4,0.002,normal,2026-05-09
D05AE130850,5,0.001,normal,2026-05-09
